fast,mid,atr_rise_bars,trades,win_rate,net_profit,profit_factor,max_dd
9,25,5,330,14.848484848484848,-292.21792247372764,0.6658143492221165,296.4407795927501
9,25,6,162,15.432098765432098,-107.70866584631887,0.7514445990275026,175.02464871202142
9,25,7,80,11.25,-136.4933589786167,0.4484968827369238,148.03740442078504
9,25,8,41,14.634146341463415,-43.955143205096306,0.6143444792519389,65.24936501598381
9,30,2,1361,13.51947097722263,1120.613868987285,1.3493135145888724,258.4352877286128
9,30,3,865,13.872832369942197,557.008334903971,1.2653935072414213,308.0136339582009
9,30,4,528,13.825757575757576,-46.31711888649642,0.9650944515133854,286.16582315186974
9,30,5,307,14.98371335504886,-54.610990894933934,0.9290251084343506,204.39465986078267
9,30,6,168,14.880952380952381,-101.94303136336566,0.7890177743292857,145.73501578742616
9,30,7,81,13.580246913580247,-40.45260653170732,0.8309138697402297,76.30925852222458
9,30,8,41,14.634146341463415,-14.844528171692957,0.8564283000833207,38.9801279989656
10,15,2,2160,20.97222222222222,349.3380827319386,1.0668384713933863,351.9938952581947
10,15,3,1263,21.61520190023753,-385.9912798064054,0.8778547756450222,588.7724051546404
10,15,4,724,21.96132596685083,-542.7035271363544,0.7095890799054759,577.945995003498
10,15,5,391,24.04092071611253,-157.30305897661736,0.8446931096445957,342.9055139850482
10,15,6,199,25.12562814070352,-102.0660055146949,0.8090639625002037,157.53193811427195
10,15,7,90,21.11111111111111,-73.92632080980468,0.705445037319565,147.30796405776232
10,15,8,36,13.88888888888889,-70.34728380435581,0.37489797668607766,78.4304930830283
10,20,2,1726,17.72885283893395,52.71383484559976,1.0120413732739133,367.75701976148457
10,20,3,1053,17.758784425451093,-16.995946888281082,0.9936826870207716,321.33564501648254
10,20,4,631,18.38351822503962,43.516540104930925,1.028820934231979,169.32128029808177
10,20,5,337,20.474777448071215,-0.46748125217067127,0.9993940599113663,174.32126102021948
10,20,6,171,22.22222222222222,33.56313050752078,1.0827030761898402,109.43484031141702
10,20,7,75,12.0,-99.01988974799809,0.5557851207950393,116.14115516308686
10,20,8,34,14.705882352941176,-21.87333810443539,0.7774687631302617,48.34188250166267
10,25,2,1524,14.829396325459317,424.7321601960515,1.1134498476864259,253.8947294838615
10,25,3,924,15.909090909090908,-311.463963494598,0.8616873833004914,432.1363895405725
10,25,4,562,15.302491103202847,-226.70713766164369,0.8347238729320459,297.55577512040713
10,25,5,299,15.050167224080267,-189.6525746156076,0.7572827857326495,222.0249402305185
10,25,6,141,15.602836879432624,-56.94293671068874,0.8455126752594728,137.7037712621418
10,25,7,72,13.88888888888889,-108.93093008934011,0.5207422925036068,147.5445701425473
10,25,8,27,14.814814814814815,-47.18454830707407,0.4164267898959266,63.05745479790505
10,30,2,1268,14.589905362776026,864.3385171202855,1.2760431748456522,351.581357236666
10,30,3,823,15.43134872417983,589.9010862750133,1.2964477653644972,302.34689389019377
10,30,4,492,15.65040650406504,227.5870571280488,1.1975559897449395,138.14042072682855
10,30,5,283,16.96113074204947,320.59590403584576,1.4646491888769417,118.26945090465034
10,30,6,153,16.33986928104575,259.5003513060624,1.61444976005964,128.03682328988577
10,30,7,75,14.666666666666666,247.2117371738443,2.2628419030944404,55.46345714989593
10,30,8,36,16.666666666666668,79.73503749599587,1.8066676892387512,26.336966387373423
11,15,2,2321,21.844032744506677,-107.91131905379399,0.9801795058602102,455.7180382799811
11,15,3,1362,22.24669603524229,-289.07535264799907,0.913176905659298,473.10986786478475
11,15,4,788,24.365482233502537,-204.42397275681657,0.8888247281661468,489.09917767544516
11,15,5,415,23.373493975903614,-145.9767640982027,0.8564276088671146,339.95549655869786
11,15,6,213,23.474178403755868,-86.61024363797759,0.8384439390472194,180.56649905736526
11,15,7,99,19.19191919191919,-52.72584313977802,0.7890593695371492,114.64528412253799
11,15,8,42,16.666666666666668,4.298240781846573,1.0427720722105753,50.546062524502304
11,20,2,1723,18.107951247823564,248.9288164972158,1.057913302458335,267.5127208982012
11,20,3,1066,19.04315196998124,224.57691458601636,1.0852218623411092,239.2278414841462
11,20,4,628,19.745222929936304,189.52749799400556,1.121606381483905,186.40694985837263
11,20,5,334,21.55688622754491,73.0209158869223,1.0941562571704602,125.44426213308407
11,20,6,159,24.528301886792452,41.31021899064257,1.1104345260907595,111.45728455856079
11,20,7,82,18.29268292682927,-37.18163153220303,0.841301922356145,58.928403929701744
11,20,8,37,18.91891891891892,-24.42179457187831,0.7711639438799922,43.0491565124521
11,25,2,1477,14.895057549085985,288.75418471680854,1.0792974470202938,428.74609519077717
11,25,3,942,14.75583864118896,-659.0321735635716,0.7291858768648463,663.0720708145168
