fast,slow,mid,trades,win_rate,net_profit,profit_factor,max_dd
4,20,15,441,18.140589569160998,-189.81855912697165,0.8150397610642993,241.67421196779014
4,25,10,411,20.437956204379564,-18.407232115143245,0.9810343713683849,223.78473270851418
4,25,15,417,20.863309352517987,-15.857114000911452,0.9843113281685885,227.17938966003112
4,25,20,411,20.68126520681265,-68.14719140647821,0.9318802633868726,278.19353617054276
4,30,10,478,20.711297071129707,105.08480235324475,1.089090875672469,173.65988826786634
4,30,15,476,20.798319327731093,83.86526198608755,1.06994598657624,202.82171861100778
4,30,20,476,20.798319327731093,86.82176001008014,1.0724536718512723,202.82171861100778
4,30,25,477,20.754716981132077,112.25658143133586,1.0950555774810258,173.65988826786634
4,35,10,497,20.523138832997986,579.2162364833662,1.5129240130172419,74.42962948831996
4,35,15,495,20.404040404040405,555.6715805163816,1.493176069697838,74.21734280630608
4,35,20,492,20.934959349593495,548.7135946495945,1.4911767912888214,68.26309494733846
4,35,25,491,20.977596741344197,554.6419469996556,1.4991322655853356,64.33355470731613
4,35,30,492,20.73170731707317,620.5777046767303,1.545962127560527,69.44696889833335
4,40,10,542,18.819188191881917,96.54032139587906,1.0708288423322134,205.75670952857308
4,40,15,537,18.808193668528865,100.73903278926957,1.074510337190289,205.75670952857308
4,40,20,532,18.984962406015036,120.92473638681133,1.0901094096399653,205.75670952857308
4,40,25,531,19.2090395480226,140.5609897637675,1.1050607734034879,205.75670952857308
4,40,30,536,18.84328358208955,110.09425817131472,1.0805018883984878,205.75670952857308
4,45,10,583,15.780445969125214,-253.6498402249731,0.8389199314173112,454.7802843226491
4,45,15,581,16.351118760757316,-209.22313942111612,0.8657931771301696,418.0962547189033
4,45,20,578,16.262975778546714,-258.8888111302035,0.8337747506257995,467.2445846992807
4,45,25,579,16.407599309153714,-202.50162309304278,0.8699172287513841,410.85739666212
4,45,30,581,16.179001721170398,-218.47326787636837,0.8601788502739149,422.4291863720259
5,20,10,606,20.297029702970296,-51.160562875375035,0.9630679192519017,259.7222128408955
5,20,15,601,20.465890183028286,-33.807470587163266,0.9756550932269797,245.0858666577294
5,25,10,543,18.784530386740332,-206.7405829528132,0.854369955604706,395.7312566014707
5,25,15,536,19.029850746268657,-201.3155633602285,0.8601655578582791,397.6336642131407
5,25,20,536,18.84328358208955,-202.64150818872525,0.8598196002674815,396.53032129449866
5,30,10,568,19.190140845070424,132.19459364083258,1.0909836702990054,210.83612572110178
5,30,15,566,19.6113074204947,108.67581684708506,1.0735525212513533,235.7349681825899
5,30,20,566,19.78798586572438,87.11922455424093,1.0591708543224365,235.7349681825899
5,30,25,565,20.17699115044248,175.51008622173737,1.1200655135087194,239.43496818258973
5,35,10,600,19.166666666666668,302.74508446687963,1.2090492640421453,139.90029165182227
5,35,15,596,19.463087248322147,313.0453911799732,1.2177026462277452,137.85035648504618
5,35,20,596,19.29530201342282,295.035080054653,1.2048221850903866,144.78904136986148
5,35,25,597,19.597989949748744,372.82621081851204,1.2612094324594965,137.85035648504618
5,35,30,595,18.991596638655462,322.87484662037076,1.224508463476941,138.59434869493566
5,40,10,650,16.615384615384617,-212.0732168252373,0.8802380679430943,494.9519093579636
5,40,15,642,16.822429906542055,-192.82434727735006,0.88997567185422,481.14569372155233
5,40,20,640,16.875,-240.6864675062876,0.8628409933273253,526.7161150707107
5,40,25,639,17.21439749608764,-166.03105482531885,0.9052813983798679,454.925275750104
5,40,30,640,16.71875,-199.58150413461476,0.8867623309188198,490.4043700829807
5,45,10,699,15.736766809728183,-353.50435379439125,0.8166749432596838,554.8270810052302
5,45,15,700,16.0,-335.7503661793091,0.8266082333804211,544.1188831132138
5,45,20,699,16.165951359084406,-328.3732708459608,0.8290052209540938,560.2553029129131
5,45,25,695,16.115107913669064,-330.34800420986363,0.8274062415818421,564.194609637178
5,45,30,693,15.873015873015873,-342.4523346270719,0.8198365008849495,551.847567679634
6,20,10,718,19.080779944289695,-212.13391965374643,0.8824461351781874,334.3333951352349
6,20,15,720,19.305555555555557,-201.50744597736207,0.8883755232160331,348.78959637930416
6,25,10,674,18.694362017804153,-59.27819023698936,0.9640228916685476,257.5950463361546
6,25,15,673,18.27637444279346,-77.59007860189968,0.9531527640967832,267.33504633615416
6,25,20,671,18.628912071535023,-88.34407020345412,0.9471477803874154,286.5704000503929
6,30,10,689,17.41654571843251,-122.72744868012137,0.9337395107364086,209.43804943390046
6,30,15,691,17.510853835021706,-144.23515802008916,0.9231284640155066,231.64575877386824
6,30,20,688,17.587209302325583,-171.34401573275096,0.9095533987565392,263.86238666666077
6,30,25,686,17.346938775510203,-175.34322481783875,0.9074823617067626,265.20594501100686
6,35,10,709,16.784203102961918,-39.444225309501974,0.9775688516700323,347.24586862084584
6,35,15,707,16.973125884016973,-38.33358855575335,0.9781943646482161,349.9554860405033
6,35,20,707,16.831683168316832,-40.24150579997155,0.9771260852105688,346.7931491113154
6,35,25,704,16.619318181818183,-29.131937551998874,0.9833202518010972,335.68358086334274
6,35,30,705,16.595744680851062,-29.60385781345059,0.983054628361678,337.96190851308074
6,40,10,768,16.927083333333332,-294.736069923856,0.8602637905104649,522.3154014745005
6,40,15,766,16.840731070496084,-298.1044731058731,0.8587417106151779,530.4561610703233
6,40,20,761,16.68856767411301,-305.8066592694007,0.854548455097085,521.9912071864276
6,40,25,763,16.90694626474443,-283.4848377474268,0.865197710444083,517.2222894686429
6,40,30,767,16.949152542372882,-288.2496477854621,0.8637798063346949,520.0225261463161
6,45,10,812,16.87192118226601,-387.8697547376635,0.8287653820313403,472.3216810870329
6,45,15,813,17.343173431734318,-362.80469081254154,0.8391092127175671,452.7087194023106
6,45,20,808,17.202970297029704,-369.06180188966385,0.8361493732555432,458.9658304794329
6,45,25,807,17.100371747211895,-377.8894962682726,0.8322676684332732,467.7935248580416
6,45,30,808,17.07920792079208,-384.73098374156024,0.8296091174738228,474.6350123313293
7,20,10,844,18.48341232227488,-198.7254268758943,0.9039657559988312,343.76961172509664
7,20,15,845,18.34319526627219,-230.01058306323762,0.889337255134881,364.3806144368705
7,25,10,797,17.69134253450439,-10.997222588827299,0.9940959496543298,170.65690779139777
7,25,15,800,17.875,11.092263146069854,1.0059655960205727,168.42805351091783
