fast,slow,mid,trades,win_rate,net_profit,profit_factor,max_dd
6,30,25,5299,33.30817135308549,5429.109999999999,1.2129437693146752,603.180000000003
6,35,10,4781,33.17297636477724,5589.3,1.2342509380640905,1052.4599999999964
6,35,15,4766,33.10952580780529,5585.8099999999995,1.234415418730706,995.9200000000001
6,35,20,4731,33.16423589093215,5251.889999999999,1.2216599946398687,981.5599999999995
6,35,25,4731,33.24878461213274,5469.069999999999,1.2305590299866236,993.9799999999996
6,35,30,4715,33.10710498409332,5676.34,1.2388498193375135,1056.229999999996
6,40,10,4396,32.1656050955414,4331.949999999989,1.1862208720241174,1053.6399999999994
6,40,15,4393,32.164807648531756,4617.639999999989,1.1996391688171988,1035.869999999999
6,40,20,4357,32.31581363323388,4535.869999999989,1.197474981867132,996.2699999999986
6,40,25,4348,32.405703771849126,4749.809999999989,1.2071609914641892,918.6699999999992
6,40,30,4354,32.47588424437299,4594.559999999988,1.1989315982123447,962.8899999999994
6,45,10,4131,31.85669329460179,4243.2199999999975,1.1860172926176928,1136.020000000005
6,45,15,4092,31.89149560117302,4409.1299999999965,1.1949375214705698,1054.2100000000046
6,45,20,4043,31.9812020776651,4557.999999999996,1.2050029167264478,1070.0700000000043
6,45,25,4022,32.1730482347091,4303.059999999997,1.193775319231718,968.4000000000042
6,45,30,4009,32.2025442753804,3953.0799999999954,1.1765195759507772,983.4700000000021
7,20,10,6629,37.456629959269875,7422.870000000001,1.2663758718014508,545.3100000000086
7,20,15,6675,37.36329588014981,7197.560000000007,1.255962207170652,548.330000000009
7,25,10,5655,36.728558797524315,6880.359999999995,1.2713163438249973,521.7299999999968
7,25,15,5689,36.64967481103885,6951.169999999995,1.2731944298153905,521.7299999999968
7,25,20,5668,36.52081863091038,7159.199999999995,1.2805502848530588,521.7299999999968
7,30,10,4947,35.03133212047706,5822.19,1.2380682508197385,781.3600000000015
7,30,15,4988,34.74338412189254,5877.670000000003,1.2387814555761527,800.5000000000018
7,30,20,4979,34.846354689696724,5828.740000000002,1.2363490092686682,817.5700000000015
7,30,25,4935,35.07598784194529,6137.660000000002,1.2504183049682922,817.5700000000015
7,35,10,4473,34.294656829868096,5505.669999999989,1.2351457640901582,1107.0900000000056
7,35,15,4498,34.03734993330369,5341.15999999999,1.2271163046422437,1072.1300000000037
7,35,20,4483,34.15123801026098,5248.199999999988,1.2230110787409867,1072.1300000000037
7,35,25,4471,34.2428986803847,5431.249999999989,1.2305278509477473,1095.3700000000053
7,35,30,4451,34.127162435407776,5525.079999999989,1.235082177582547,1144.940000000005
7,40,10,4125,33.842424242424244,4884.079999999992,1.216668951324369,1036.3100000000013
7,40,15,4153,33.830965567059955,5078.09999999999,1.2250468986196534,1007.0400000000009
7,40,20,4133,33.77691749334624,4895.499999999991,1.2178444193470583,1019.7300000000005
7,40,25,4110,33.74695863746959,5061.41999999999,1.225716224978616,1014.2400000000007
7,40,30,4106,33.70677057963955,4977.449999999991,1.2211746837647928,983.0600000000004
7,45,10,3873,32.89439710818487,4395.059999999988,1.2017965386052853,943.4699999999993
7,45,15,3886,32.758620689655174,4489.329999999986,1.205620647943692,784.25
7,45,20,3861,32.634032634032636,4157.5899999999865,1.190539806031697,808.9099999999999
7,45,25,3830,32.84595300261097,4399.709999999986,1.2025532600563955,786.3500000000004
7,45,30,3832,32.82881002087683,4055.4599999999855,1.1866485270706308,785.3400000000001
8,20,10,6334,38.08020208399116,6439.940000000013,1.2366679198423283,596.3099999999986
8,20,15,6474,38.12171763978993,6950.800000000013,1.2504117808965374,582.0399999999986
8,25,10,5319,37.431848091746566,7367.039999999989,1.301946554889257,423.1100000000024
8,25,15,5437,37.15284164061063,7285.61999999999,1.2937600750929585,461.4700000000007
